Booking_ID,no_of_adults,no_of_children,total_guests,no_of_weekend_nights,no_of_week_nights,length_of_stay,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arrival_formatted_date
INN12780,1,0,1,0,1,1,1,0,1,4,2018,2,19,3,0,0,0,81,0,0,19-02-18
INN12781,1,0,1,2,3,5,1,0,1,1,2018,4,23,1,0,0,0,119,1,0,23-04-18
INN12782,2,0,2,0,1,1,0,0,1,0,2018,5,20,1,0,0,0,88.56,0,1,20-05-18
INN12783,2,0,2,0,3,3,0,0,1,18,2018,1,21,1,0,0,0,77,1,0,21-01-18
INN12784,2,0,2,0,4,4,0,0,1,156,2018,6,8,1,0,0,0,99.88,1,1,08-06-18
INN12785,2,0,2,0,1,1,2,0,1,184,2018,8,17,1,0,0,0,139.5,1,1,17-08-18
INN12786,1,0,1,0,2,2,2,0,1,292,2018,7,21,2,0,0,0,90,0,0,21-07-18
INN12787,2,0,2,2,2,4,1,0,1,44,2018,6,19,1,0,0,0,108.45,0,1,19-06-18
INN12788,2,0,2,2,3,5,1,0,1,96,2018,4,8,1,0,0,0,87.55,1,0,08-04-18
INN12789,2,2,4,2,3,5,1,0,6,178,2018,10,28,1,0,0,0,162.9,2,1,28-10-18
INN12790,2,1,3,0,3,3,1,0,1,1,2018,3,17,1,0,0,0,119.67,2,0,17-03-18
INN12791,2,0,2,0,2,2,1,0,4,22,2018,11,11,1,0,0,0,130,3,0,11-11-18
INN12792,1,0,1,1,1,2,1,0,1,4,2018,4,18,1,0,0,0,73.92,1,0,18-04-18
INN12793,2,1,3,1,4,5,1,0,1,239,2018,12,26,1,0,0,0,92.65,0,1,26-12-18
INN12794,2,0,2,1,2,3,1,0,4,91,2018,6,3,2,0,0,0,90.95,0,1,03-06-18
INN12795,2,0,2,0,2,2,1,0,1,322,2018,12,9,2,0,0,0,52,0,0,09-12-18
INN12796,2,0,2,0,1,1,1,0,1,30,2018,5,21,1,0,0,0,126.9,1,0,21-05-18
INN12797,2,0,2,0,2,2,1,0,1,256,2018,8,26,2,0,0,0,72.25,1,0,26-08-18
INN12798,2,0,2,2,5,7,1,0,1,157,2018,10,22,1,0,0,0,102.86,2,1,22-10-18
INN12799,2,1,3,1,0,1,1,0,1,91,2018,8,14,1,0,0,0,120.69,1,0,14-08-18
INN12800,1,0,1,2,4,6,1,0,1,69,2018,6,12,2,0,0,0,120,0,1,12-06-18
INN12801,2,0,2,0,1,1,0,0,1,1,2018,8,26,1,0,0,0,139,1,0,26-08-18
INN12802,2,0,2,0,2,2,1,0,1,15,2017,12,10,3,0,0,0,75,1,0,10-12-17
INN12803,2,0,2,0,4,4,1,0,1,270,2018,4,20,2,0,0,0,80,0,0,20-04-18
INN12804,2,0,2,2,2,4,1,0,1,211,2018,10,21,1,0,0,0,72.76,0,1,21-10-18
INN12805,2,0,2,2,5,7,1,0,1,247,2018,9,26,1,0,0,0,100.3,1,1,26-09-18
INN12806,2,0,2,2,1,3,1,0,4,31,2017,10,25,2,0,0,0,75,1,0,25-10-17
INN12807,1,0,1,0,2,2,1,0,1,31,2018,2,4,3,0,0,0,71,0,0,04-02-18
INN12808,1,0,1,1,2,3,1,0,1,0,2017,8,31,3,0,0,0,95.5,0,0,31-08-17
INN12809,1,0,1,1,2,3,1,0,1,63,2018,3,11,1,0,0,0,72.9,1,0,11-03-18
INN12810,2,1,3,2,2,4,1,0,1,10,2018,2,13,1,0,0,0,91,0,0,13-02-18
INN12811,2,0,2,0,2,2,1,0,1,211,2018,5,20,2,0,0,0,100,0,1,20-05-18
INN12812,1,0,1,0,1,1,1,0,1,2,2018,1,30,1,0,0,0,80,1,0,30-01-18
INN12813,2,0,2,0,1,1,1,0,1,121,2018,6,9,2,0,0,0,120,0,1,09-06-18
INN12814,2,0,2,2,2,4,1,0,1,14,2017,12,26,1,0,0,0,99.5,0,0,26-12-17
INN12815,1,0,1,1,3,4,1,0,1,118,2018,6,6,2,0,0,0,110,0,0,06-06-18
INN12816,2,1,3,0,3,3,1,0,1,46,2018,12,8,1,0,0,0,111.6,1,0,08-12-18
INN12817,2,0,2,0,2,2,1,0,1,68,2017,9,29,2,0,0,0,48,0,0,29-09-17
INN12818,2,2,4,0,3,3,1,0,6,55,2018,10,6,1,0,0,0,190.8,0,1,06-10-18
INN12819,3,0,3,2,1,3,1,0,1,148,2018,8,21,2,0,0,0,96.9,0,0,21-08-18
INN12820,1,0,1,0,1,1,1,0,1,1,2018,3,30,3,0,0,0,89,0,0,30-03-18
INN12821,2,0,2,0,2,2,1,0,4,18,2018,5,13,1,0,0,0,156,0,1,13-05-18
INN12822,2,0,2,0,3,3,1,0,1,124,2018,4,5,2,0,0,0,71,0,0,05-04-18
INN12823,2,0,2,1,4,5,1,0,1,275,2018,10,5,2,0,0,0,90,0,1,05-10-18
INN12824,2,0,2,1,2,3,1,0,1,121,2018,6,24,2,0,0,0,90,0,1,24-06-18
INN12825,2,0,2,2,1,3,1,0,1,110,2018,4,9,1,0,0,0,93.3,0,0,09-04-18
INN12826,2,0,2,1,0,1,1,0,1,0,2018,12,12,5,1,0,1,0,2,0,12-12-18
INN12827,1,0,1,2,0,2,1,0,1,0,2017,9,27,3,1,1,2,65,0,0,27-09-17
INN12828,1,0,1,0,3,3,1,0,1,151,2018,1,19,2,0,0,0,80,0,0,19-01-18
INN12829,1,0,1,1,2,3,1,0,1,118,2018,6,6,2,0,0,0,110,0,0,06-06-18
INN12830,2,0,2,1,3,4,0,0,1,240,2018,10,27,1,0,0,0,80.75,0,1,27-10-18
INN12831,2,0,2,2,3,5,2,0,1,66,2018,11,6,1,0,0,0,150.22,0,1,06-11-18
INN12832,2,0,2,1,2,3,2,0,1,418,2018,9,26,2,0,0,0,107,0,1,26-09-18
INN12833,2,0,2,2,3,5,1,0,1,40,2018,5,21,1,0,0,0,126.9,0,1,21-05-18
INN12834,2,0,2,1,2,3,1,0,4,189,2018,3,25,2,0,0,0,60,1,0,25-03-18
INN12835,1,0,1,1,0,1,0,0,1,6,2018,9,12,1,0,0,0,129,2,0,12-09-18
INN12836,1,0,1,1,4,5,1,0,1,64,2018,9,14,2,0,0,0,92.48,0,0,14-09-18
INN12837,2,0,2,1,2,3,1,0,1,25,2018,9,16,1,0,0,0,155.67,4,0,16-09-18
INN12838,3,0,3,0,3,3,1,0,4,5,2018,3,24,1,0,0,0,183.67,2,0,24-03-18
INN12839,2,0,2,0,3,3,1,0,1,64,2018,9,28,2,0,0,0,101.52,0,0,28-09-18
INN12840,1,0,1,0,3,3,1,0,1,0,2017,9,8,1,0,0,0,142.67,1,0,08-09-17
INN12841,1,0,1,0,2,2,1,0,1,151,2018,1,19,2,0,0,0,70,0,0,19-01-18
INN12842,2,0,2,1,1,2,1,0,1,183,2018,8,8,1,0,0,0,105.3,1,1,08-08-18
INN12843,1,0,1,0,1,1,1,0,1,28,2017,12,18,3,0,0,0,65,0,0,18-12-17
INN12844,1,0,1,1,2,3,0,0,1,4,2018,3,4,1,0,0,0,89,2,0,04-03-18
INN12845,2,2,4,2,2,4,1,0,6,50,2018,12,23,1,0,0,0,156.6,0,1,23-12-18
INN12846,2,0,2,0,2,2,1,0,4,20,2018,1,21,1,0,0,0,99,1,0,21-01-18
INN12847,2,0,2,0,3,3,2,0,1,85,2017,9,30,2,0,0,0,125,0,0,30-09-17
INN12848,2,0,2,2,4,6,1,0,4,54,2018,10,30,1,0,0,0,111,1,1,30-10-18
INN12849,1,0,1,2,3,5,1,0,1,17,2018,10,9,4,0,0,0,95,0,0,09-10-18
INN12850,2,0,2,1,4,5,1,0,5,40,2018,9,5,1,0,0,0,115.2,0,0,05-09-18
INN12851,2,0,2,1,3,4,1,0,1,250,2018,9,26,2,0,0,0,95,0,1,26-09-18
INN12852,2,0,2,0,2,2,1,0,4,16,2018,12,30,1,0,0,0,148,1,0,30-12-18
INN12853,2,1,3,2,1,3,1,0,1,107,2018,5,7,1,0,0,0,130,1,1,07-05-18
INN12854,1,0,1,1,3,4,0,0,1,6,2017,11,16,1,0,0,0,73.15,0,0,16-11-17
INN12855,2,0,2,0,2,2,1,0,4,28,2017,9,10,2,0,0,0,97,0,0,10-09-17
INN12856,2,0,2,2,2,4,1,0,2,66,2018,2,27,1,0,0,0,65.66,0,1,27-02-18
INN12857,1,0,1,0,1,1,1,0,1,0,2018,6,22,4,0,0,0,95,0,0,22-06-18
INN12858,2,0,2,2,3,5,0,0,1,144,2018,10,23,1,0,0,0,91.26,2,0,23-10-18
INN12859,2,0,2,1,2,3,1,0,1,280,2018,9,19,2,0,0,0,110,0,1,19-09-18
INN12860,2,0,2,1,2,3,1,0,1,38,2018,5,23,1,0,0,0,126.9,1,1,23-05-18
INN12861,2,0,2,1,2,3,1,0,1,222,2018,12,2,1,0,0,0,72.9,2,1,02-12-18
INN12862,2,0,2,2,1,3,0,0,1,134,2018,11,12,1,0,0,0,79.2,0,1,12-11-18
INN12863,2,0,2,0,2,2,2,0,1,74,2017,9,18,2,0,0,0,101.5,0,0,18-09-17
INN12864,2,0,2,0,2,2,1,0,1,105,2017,7,8,1,0,0,0,76.5,1,1,08-07-17
INN12865,2,1,3,1,2,3,1,0,1,42,2018,4,29,1,0,0,0,143.1,2,0,29-04-18
INN12866,2,0,2,0,5,5,2,0,1,5,2018,11,8,1,0,0,0,134.3,1,0,08-11-18
INN12867,3,0,3,2,2,4,1,0,4,18,2018,2,28,1,0,0,0,130,2,0,28-02-18
INN12868,2,0,2,0,3,3,1,0,1,134,2017,8,13,1,0,0,0,76.5,2,0,13-08-17
INN12869,2,1,3,0,3,3,1,0,1,92,2017,8,6,2,0,0,0,76.08,2,0,06-08-17
INN12870,2,0,2,0,1,1,0,1,1,1,2017,12,30,1,0,0,0,114,1,0,30-12-17
INN12871,2,0,2,0,4,4,1,0,1,84,2018,4,27,1,0,0,0,105.4,1,0,27-04-18
INN12872,2,0,2,2,1,3,1,0,1,87,2018,6,26,1,0,0,0,102.3,1,0,26-06-18
INN12873,2,0,2,0,3,3,1,0,1,9,2018,5,31,1,0,0,0,104.8,0,0,31-05-18
INN12874,2,0,2,0,1,1,1,0,1,0,2017,8,11,5,0,0,0,0,0,0,11-08-17
INN12875,0,2,2,2,2,4,1,0,2,87,2018,5,29,1,0,0,0,112.01,1,0,29-05-18
INN12876,0,2,2,2,2,4,1,0,2,115,2018,6,26,1,0,0,0,92.12,0,1,26-06-18
INN12877,2,0,2,2,2,4,1,0,1,79,2018,7,9,1,0,0,0,112.05,0,1,09-07-18
INN12878,1,0,1,1,0,1,0,0,1,3,2018,6,27,2,0,0,0,124,0,0,27-06-18
INN12879,2,0,2,1,2,3,1,0,1,186,2018,4,22,2,0,0,0,80,0,0,22-04-18
INN12880,1,0,1,0,1,1,1,0,1,12,2018,6,8,2,0,0,0,90,1,0,08-06-18
INN12881,2,0,2,0,3,3,1,0,1,7,2018,5,5,2,0,0,0,144,0,0,05-05-18
INN12882,2,0,2,2,1,3,1,0,1,59,2018,11,12,2,0,0,0,75,0,0,12-11-18
INN12883,2,0,2,0,1,1,1,0,1,1,2018,2,27,1,0,0,0,102,1,0,27-02-18
INN12884,2,0,2,0,1,1,1,0,1,56,2018,6,8,2,0,0,0,120,0,0,08-06-18
INN12885,2,0,2,1,2,3,1,0,1,124,2018,8,1,1,0,0,0,105.3,1,0,01-08-18
INN12886,2,0,2,2,3,5,1,0,1,12,2018,12,3,2,0,0,0,68,2,0,03-12-18
INN12887,2,0,2,0,4,4,1,0,1,7,2017,8,26,1,0,0,0,90,2,0,26-08-17
INN12888,2,0,2,2,1,3,1,0,4,70,2018,3,13,1,0,0,0,87.3,0,1,13-03-18
INN12889,2,0,2,0,3,3,1,0,4,54,2018,4,7,1,0,0,0,118.8,1,0,07-04-18
INN12890,2,0,2,2,8,10,1,0,4,78,2018,3,1,1,0,0,0,83.85,1,0,01-03-18
INN12891,2,0,2,0,1,1,0,0,1,33,2018,12,10,1,0,0,0,88,1,0,10-12-18
INN12892,2,0,2,0,2,2,1,0,1,86,2017,9,24,2,0,0,0,105,0,0,24-09-17
INN12893,2,1,3,0,2,2,1,0,1,195,2018,8,30,1,0,0,0,112.5,1,1,30-08-18
INN12894,1,0,1,1,0,1,1,0,1,13,2017,11,15,3,0,0,0,65,0,0,15-11-17
INN12895,2,0,2,1,4,5,1,0,1,17,2017,12,21,2,0,0,0,58,0,0,21-12-17
INN12896,2,0,2,0,2,2,2,0,1,39,2017,8,14,2,0,0,0,101.5,0,0,14-08-17
INN12897,1,0,1,1,1,2,1,0,1,60,2017,10,12,2,0,0,0,60,0,0,12-10-17
INN12898,2,0,2,1,2,3,1,0,1,91,2018,4,4,2,0,0,0,80,0,1,04-04-18
INN12899,1,1,2,2,1,3,1,0,6,69,2018,5,7,1,0,0,0,198.9,0,0,07-05-18
INN12900,3,0,3,1,2,3,1,0,1,80,2018,4,11,1,0,0,0,137.7,2,0,11-04-18
INN12901,3,0,3,0,3,3,1,0,1,111,2018,4,26,2,0,0,0,105.4,1,0,26-04-18
INN12902,1,0,1,0,1,1,1,0,1,1,2017,11,19,3,1,1,0,65,0,0,19-11-17
INN12903,2,0,2,0,3,3,0,0,1,34,2018,4,14,1,0,0,0,100.5,0,1,14-04-18
INN12904,2,0,2,1,1,2,2,0,5,96,2017,9,28,2,0,0,0,138,0,1,28-09-17
INN12905,2,0,2,2,2,4,1,0,1,226,2018,10,29,2,0,0,0,70,1,0,29-10-18
INN12906,2,0,2,0,3,3,0,0,1,24,2018,8,31,1,0,0,0,110,0,0,31-08-18
INN12907,2,0,2,2,3,5,0,0,1,116,2018,9,25,1,0,0,0,125.1,2,0,25-09-18
INN12908,2,0,2,2,2,4,1,0,2,109,2018,4,16,1,0,0,0,75.76,0,0,16-04-18
INN12909,1,0,1,0,1,1,1,0,1,0,2018,4,7,5,1,0,21,0,1,0,07-04-18
INN12910,2,0,2,0,1,1,0,0,1,17,2018,3,19,1,0,0,0,97,0,0,19-03-18
INN12911,1,0,1,0,1,1,1,0,1,6,2018,5,31,3,0,0,0,65,0,0,31-05-18
INN12912,2,0,2,2,3,5,1,0,1,27,2018,3,6,2,0,0,0,87,0,0,06-03-18
INN12913,2,0,2,0,3,3,1,0,1,89,2018,7,5,1,0,0,0,114.3,0,1,05-07-18
INN12914,2,0,2,0,1,1,1,0,1,0,2018,2,27,1,0,0,0,89,1,0,27-02-18
INN12915,1,0,1,1,1,2,1,0,1,0,2018,3,21,3,1,0,1,79,0,0,21-03-18
INN12916,2,0,2,1,2,3,1,0,1,14,2017,9,21,1,0,0,0,124,0,0,21-09-17
INN12917,2,0,2,0,3,3,1,0,4,162,2018,5,11,1,0,0,0,135,0,1,11-05-18
INN12918,2,0,2,1,3,4,1,0,1,0,2017,8,10,1,0,0,0,124,0,0,10-08-17
INN12919,2,0,2,1,3,4,1,0,1,86,2018,3,31,1,0,0,0,82.45,1,0,31-03-18
INN12920,1,0,1,5,10,15,1,0,4,3,2018,5,9,4,0,0,0,110,0,1,09-05-18
INN12921,1,0,1,0,1,1,1,0,1,99,2018,2,19,3,0,0,0,81,0,0,19-02-18
INN12922,2,0,2,1,2,3,1,0,1,28,2018,12,30,2,0,0,0,141.67,1,0,30-12-18
INN12923,2,0,2,0,1,1,1,0,1,4,2018,7,15,1,0,0,0,151,1,0,15-07-18
INN12924,2,0,2,1,2,3,1,0,1,214,2018,10,7,1,0,0,0,103.5,0,1,07-10-18
INN12925,2,0,2,0,3,3,1,0,1,335,2018,10,13,2,0,0,0,90,1,0,13-10-18
INN12926,2,0,2,0,3,3,1,0,4,4,2018,9,13,1,0,0,0,174.67,1,0,13-09-18
INN12927,2,0,2,2,2,4,1,0,1,99,2017,10,30,2,0,0,0,65,0,1,30-10-17
INN12928,2,2,4,2,1,3,1,0,6,54,2018,3,27,1,0,0,0,174.9,2,0,27-03-18
INN12929,3,0,3,2,7,9,1,0,7,13,2018,7,13,1,0,0,0,265.44,2,0,13-07-18
INN12930,2,0,2,2,3,5,1,0,1,2,2018,3,20,1,0,0,0,130,1,0,20-03-18
INN12931,2,0,2,0,2,2,2,0,1,292,2018,7,21,2,0,0,0,115,0,1,21-07-18
INN12932,2,0,2,0,1,1,2,0,1,219,2017,9,4,2,0,0,0,108,0,1,04-09-17
INN12933,1,0,1,2,2,4,1,0,1,5,2017,11,15,1,0,0,0,93.5,1,0,15-11-17
INN12934,1,0,1,0,3,3,1,0,1,71,2018,6,14,2,0,0,0,120,0,0,14-06-18
INN12935,2,1,3,0,0,0,1,0,4,2,2018,10,23,5,1,0,1,0,1,0,23-10-18
INN12936,2,0,2,0,1,1,1,0,1,105,2018,4,6,2,0,0,0,75,0,1,06-04-18
INN12937,2,0,2,2,1,3,1,0,1,221,2017,10,10,2,0,0,0,65,0,0,10-10-17
INN12938,2,0,2,0,4,4,2,0,1,39,2018,12,28,1,0,0,0,192.95,0,0,28-12-18
INN12939,2,0,2,2,5,7,0,0,1,111,2018,6,13,1,0,0,0,109.65,1,1,13-06-18
INN12940,2,0,2,0,2,2,1,0,1,70,2018,6,3,2,0,0,0,100,0,0,03-06-18
INN12941,1,0,1,0,1,1,1,0,1,14,2017,9,16,1,0,0,0,114,1,0,16-09-17
INN12942,2,0,2,2,1,3,1,0,1,16,2018,10,29,1,0,0,0,140,2,0,29-10-18
INN12943,2,0,2,0,3,3,1,0,1,21,2018,10,4,2,0,0,0,85,0,0,04-10-18
INN12944,2,0,2,1,0,1,1,1,1,16,2018,8,1,1,0,0,0,130,1,0,01-08-18
INN12945,2,0,2,0,4,4,1,0,1,28,2017,10,20,1,0,0,0,126,1,0,20-10-17
INN12946,2,0,2,1,0,1,0,0,1,69,2018,4,10,2,0,0,0,72.25,0,0,10-04-18
INN12947,2,0,2,2,2,4,0,0,1,82,2018,10,30,1,0,0,0,59.85,1,0,30-10-18
INN12948,2,0,2,0,1,1,0,0,1,150,2018,7,21,2,0,0,0,63.75,0,1,21-07-18
INN12949,2,0,2,0,3,3,1,0,1,64,2018,7,26,1,0,0,0,114.3,1,0,26-07-18
INN12950,2,0,2,2,1,3,1,0,1,148,2018,8,21,2,0,0,0,72.25,0,0,21-08-18
INN12951,2,0,2,0,2,2,1,0,1,308,2018,11,25,2,0,0,0,52,0,1,25-11-18
INN12952,2,0,2,2,2,4,1,0,1,107,2017,12,18,1,0,0,0,55.63,0,1,18-12-17
INN12953,2,0,2,0,2,2,0,0,1,12,2018,10,21,1,0,0,0,140,1,0,21-10-18
INN12954,2,0,2,2,3,5,0,0,1,25,2018,9,15,1,0,0,0,135,1,1,15-09-18
INN12955,2,0,2,2,5,7,0,0,1,17,2018,12,29,1,0,0,0,92.91,3,0,29-12-18
INN12956,1,0,1,2,1,3,1,0,1,38,2018,6,19,2,0,0,0,81,0,1,19-06-18
INN12957,3,0,3,1,3,4,1,0,1,192,2018,8,4,1,0,0,0,130.05,0,1,04-08-18
INN12958,2,2,4,1,2,3,1,0,6,4,2018,4,11,1,0,0,0,191,3,0,11-04-18
INN12959,2,0,2,0,2,2,0,0,2,107,2018,6,14,1,0,0,0,116.1,0,1,14-06-18
INN12960,2,0,2,0,3,3,1,0,1,85,2017,7,30,1,0,0,0,76.5,1,0,30-07-17
INN12961,1,0,1,0,2,2,0,0,1,131,2018,8,5,1,0,0,0,72.77,2,0,05-08-18
INN12962,1,0,1,1,2,3,1,0,1,256,2017,9,14,2,0,0,0,64.33,0,0,14-09-17
INN12963,2,0,2,1,3,4,1,0,1,99,2018,4,11,1,0,0,0,82.45,0,1,11-04-18
INN12964,2,0,2,1,3,4,1,0,1,217,2018,9,1,2,0,0,0,80.75,1,0,01-09-18
INN12965,2,0,2,1,3,4,2,0,1,210,2017,10,8,2,0,0,0,86,0,1,08-10-17
INN12966,2,0,2,2,3,5,1,0,1,36,2018,12,22,1,0,0,0,88.4,1,0,22-12-18
INN12967,1,0,1,1,2,3,1,0,1,3,2017,10,5,3,0,0,0,65,0,0,05-10-17
INN12968,1,0,1,0,2,2,1,0,1,32,2017,11,20,2,0,0,0,73,0,0,20-11-17
INN12969,1,0,1,0,1,1,0,0,1,0,2018,6,17,1,0,0,0,129,2,0,17-06-18
INN12970,2,0,2,2,1,3,1,0,1,248,2018,10,29,1,0,0,0,74.15,0,1,29-10-18
INN12971,2,0,2,0,1,1,1,0,1,4,2018,2,16,1,0,0,0,91,0,0,16-02-18
INN12972,2,0,2,1,1,2,1,0,1,73,2018,6,4,1,0,0,0,122.4,2,0,04-06-18
INN12973,2,1,3,0,3,3,1,0,1,166,2018,8,2,1,0,0,0,121.5,2,1,02-08-18
INN12974,2,0,2,2,2,4,1,0,4,187,2018,10,1,1,0,0,0,122.4,1,1,01-10-18
INN12975,2,0,2,0,3,3,0,0,1,305,2018,12,29,1,0,0,0,79.5,2,1,29-12-18
INN12976,2,0,2,2,1,3,1,0,1,40,2017,12,26,2,0,0,0,38.67,0,0,26-12-17
INN12977,2,0,2,3,10,13,1,0,1,1,2017,8,11,1,0,0,0,106.54,0,1,11-08-17
INN12978,2,0,2,0,4,4,0,0,1,66,2018,8,31,1,0,0,0,120.6,0,1,31-08-18
INN12979,2,0,2,0,2,2,2,0,1,102,2017,10,16,2,0,0,0,101.5,0,1,16-10-17
INN12980,2,0,2,0,5,5,1,0,1,140,2017,12,29,2,0,0,0,70,0,0,29-12-17
INN12981,2,0,2,0,1,1,0,0,1,125,2018,6,30,1,0,0,0,85.5,1,0,30-06-18
INN12982,2,0,2,0,1,1,1,0,1,6,2018,4,15,1,0,0,0,131,1,0,15-04-18
INN12983,1,0,1,2,3,5,1,0,1,1,2017,9,25,2,0,0,0,86,0,0,25-09-17
INN12984,2,0,2,0,1,1,0,0,1,0,2018,9,8,1,0,0,0,149,0,0,08-09-18
INN12985,2,0,2,0,2,2,1,0,1,20,2017,10,7,1,0,0,0,107,2,0,07-10-17
INN12986,2,2,4,1,2,3,1,0,6,45,2018,4,11,1,0,0,0,177.3,2,0,11-04-18
INN12987,2,0,2,2,4,6,0,0,1,25,2017,10,9,1,0,0,0,101.33,2,0,09-10-17
INN12988,2,0,2,2,2,4,1,0,1,134,2017,12,4,2,0,0,0,65,0,0,04-12-17
INN12989,2,0,2,1,3,4,1,0,1,43,2018,3,14,1,0,0,0,81.9,1,0,14-03-18
INN12990,2,1,3,0,1,1,1,0,1,0,2018,7,5,1,0,0,0,159,0,0,05-07-18
INN12991,1,0,1,1,2,3,1,0,1,180,2018,10,10,2,0,0,0,120,1,1,10-10-18
INN12992,2,0,2,2,8,10,1,0,1,64,2018,8,23,2,0,0,0,105.93,0,0,23-08-18
INN12993,2,0,2,0,3,3,1,0,1,103,2018,5,4,2,0,0,0,80,0,0,04-05-18
INN12994,2,0,2,1,2,3,0,0,1,53,2018,6,27,1,0,0,0,101.1,0,1,27-06-18
INN12995,2,0,2,0,4,4,1,0,4,190,2018,6,8,1,0,0,0,90.65,2,1,08-06-18
INN12996,2,0,2,1,1,2,1,0,1,60,2017,9,21,2,0,0,0,65,0,0,21-09-17
INN12997,1,0,1,1,2,3,1,0,1,0,2018,9,30,3,0,0,0,131,0,0,30-09-18
INN12998,2,0,2,2,2,4,1,0,1,42,2018,8,14,1,0,0,0,144.9,1,0,14-08-18
INN12999,2,0,2,0,2,2,1,0,1,34,2017,10,13,2,0,0,0,82.8,0,0,13-10-17
INN13000,1,0,1,0,2,2,1,0,1,164,2017,10,2,2,0,0,0,100,0,1,02-10-17
INN13001,2,0,2,2,5,7,1,0,4,77,2018,3,26,1,0,0,0,97.02,0,1,26-03-18
INN13002,1,0,1,0,1,1,1,0,1,22,2017,11,17,3,0,0,0,62,0,1,17-11-17
INN13003,2,0,2,0,2,2,1,0,1,31,2018,6,2,2,0,0,0,100,0,0,02-06-18
INN13004,2,0,2,0,4,4,0,0,1,24,2018,8,2,1,0,0,0,139,1,0,02-08-18
INN13005,2,1,3,1,2,3,1,1,2,18,2018,1,1,1,0,0,0,119.58,2,0,01-01-18
INN13006,1,1,2,0,2,2,0,0,1,164,2018,8,4,1,0,0,0,94.5,1,0,04-08-18
INN13007,2,1,3,2,4,6,2,0,1,47,2017,10,25,2,0,0,0,159.75,2,0,25-10-17
INN13008,2,0,2,0,2,2,2,0,1,256,2018,6,15,2,0,0,0,115,1,1,15-06-18
INN13009,1,0,1,0,3,3,1,0,1,335,2018,10,13,2,0,0,0,80,0,0,13-10-18
INN13010,3,0,3,1,2,3,2,0,1,161,2018,3,25,2,0,0,0,130,0,1,25-03-18
INN13011,2,0,2,0,1,1,1,0,1,0,2018,7,29,1,0,0,0,121,2,0,29-07-18
INN13012,2,0,2,1,1,2,0,0,1,63,2018,3,28,1,0,0,0,80.1,0,1,28-03-18
INN13013,2,0,2,2,2,4,2,0,1,175,2018,9,11,1,0,0,0,152.15,1,1,11-09-18
INN13014,2,0,2,1,1,2,1,1,1,1,2018,10,1,1,0,0,0,184,3,0,01-10-18
INN13015,2,0,2,0,1,1,1,0,1,14,2018,6,8,1,0,0,0,121,1,0,08-06-18
INN13016,2,0,2,1,3,4,1,0,1,285,2018,10,3,2,0,0,0,100,0,1,03-10-18
INN13017,2,0,2,0,4,4,1,0,4,38,2018,11,2,1,0,0,0,77.23,3,0,02-11-18
INN13018,2,0,2,0,4,4,2,0,1,100,2018,9,28,2,0,0,0,140,1,0,28-09-18
INN13019,2,0,2,2,2,4,1,0,4,10,2018,9,3,1,0,0,0,156.5,0,1,03-09-18
INN13020,2,0,2,0,3,3,1,0,1,136,2018,8,3,1,0,0,0,105.3,1,0,03-08-18
INN13021,2,0,2,2,2,4,1,0,1,62,2018,9,4,1,0,0,0,98.55,2,0,04-09-18
INN13022,2,0,2,0,2,2,1,0,4,2,2017,10,9,1,0,0,0,164.5,2,0,09-10-17
INN13023,2,0,2,0,1,1,0,0,1,2,2018,12,17,1,1,0,1,78,1,0,17-12-18
INN13024,2,0,2,0,3,3,0,0,1,260,2018,9,22,1,0,0,0,113.4,0,1,22-09-18
INN13025,2,0,2,2,5,7,1,0,4,195,2018,8,17,1,0,0,0,112.2,2,1,17-08-18
INN13026,2,0,2,2,2,4,0,0,1,59,2018,7,24,1,0,0,0,94.5,1,0,24-07-18
INN13027,1,0,1,0,3,3,1,0,1,35,2018,11,15,1,0,0,0,96,2,0,15-11-18
INN13028,2,0,2,0,1,1,1,0,1,1,2018,11,19,1,0,0,0,111,0,0,19-11-18
INN13029,2,0,2,2,2,4,1,0,4,121,2018,5,14,1,0,0,0,113.05,0,1,14-05-18
INN13030,2,0,2,0,2,2,2,0,1,74,2017,9,18,2,0,0,0,101.5,0,0,18-09-17
INN13031,2,0,2,0,3,3,1,0,1,271,2018,9,21,2,0,0,0,101.33,1,1,21-09-18
INN13032,1,0,1,0,3,3,1,0,1,174,2018,9,22,2,0,0,0,95.67,0,0,22-09-18
INN13033,2,0,2,0,4,4,1,0,1,36,2018,11,1,1,0,0,0,91.8,1,1,01-11-18
INN13034,2,0,2,0,1,1,0,0,1,65,2018,9,8,1,0,0,0,125.1,2,0,08-09-18
INN13035,2,1,3,2,5,7,1,0,1,97,2018,10,17,1,0,0,0,135,0,1,17-10-18
INN13036,2,0,2,1,2,3,1,0,1,155,2018,9,2,1,0,0,0,135.9,1,1,02-09-18
INN13037,2,0,2,0,3,3,1,0,1,12,2017,8,5,3,0,0,0,65,0,0,05-08-17
INN13038,2,0,2,2,1,3,1,0,1,70,2018,4,2,1,0,0,0,87.3,0,1,02-04-18
INN13039,2,1,3,0,3,3,1,0,1,42,2018,3,22,2,0,0,0,76.05,1,0,22-03-18
